"Country","NUTS1_ID","NUTS2 code+name","NUTS2_ID","NUTS2_name","Fund","Year","Programming_Period","EU_Payment_annual","Modelled_annual_expenditure","Standard_Deviation_of_annual_expenditure","Standard_Error_of_modelled_annual_expenditure"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2008","2007-2013","1,385,581","1,464,060","8,938","282"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2009","2007-2013","1,603,103","2,350,024","85,073","2,690"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2010","2007-2013","3,673,356","4,073,355","45,559","1,440"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2011","2007-2013","4,782,042","4,715,079","451,428","14,275"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2012","2007-2013","3,718,655","4,781,632","253,034","8,001"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2013","2007-2013","6,064,680","5,635,488","193,911","6,132"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2014","2007-2013","4,303,860","4,918,002","541,346","17,118"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2015","2007-2013","6,341,744","5,149,081","331,022","10,467"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ERDF","2018","2007-2013","1,713,603","0","0","0"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2007","2007-2013","1,711,660","2,478,026","110,465","3,493"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2008","2007-2013","2,567,490","4,145,354","227,436","7,192"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2009","2007-2013","7,853,671","9,029,323","169,461","5,358"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2010","2007-2013","11,792,355","10,764,627","148,138","4,684"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2011","2007-2013","8,349,247","9,591,306","179,033","5,661"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2012","2007-2013","12,510,410","15,121,089","684,229","21,637"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2013","2007-2013","19,363,546","16,851,687","380,371","12,028"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2014","2007-2013","11,330,276","10,196,818","483,948","15,303"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2015","2007-2013","4,618,119","6,344,577","389,122","12,305"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2017","2007-2013","1,997,456","0","0","0"
"DE","DE2","DE27 Schwaben","DE27","Schwaben","ESF","2020","2007-2013","2,428,576","0","0","0"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2007","2007-2013","17,511,796","27,473,089","1,072,877","33,927"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2008","2007-2013","26,267,694","24,607,478","178,812","5,654"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2009","2007-2013","21,889,746","48,224,850","2,836,412","89,695"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2010","2007-2013","91,334,792","61,715,308","3,190,155","100,881"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2011","2007-2013","13,228,917","107,994,262","17,794,690","562,717"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2012","2007-2013","236,110,240","222,675,514","8,411,452","265,993"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2013","2007-2013","188,189,568","164,359,464","4,024,600","127,269"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2014","2007-2013","128,764,288","120,047,775","9,978,975","315,562"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2015","2007-2013","108,513,296","88,070,476","5,794,584","183,240"
"DE","DE3","DE30 Berlin","DE30","Berlin","ERDF","2017","2007-2013","33,357,884","0","0","0"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2007","2007-2013","10,616,047","15,413,812","683,202","21,604"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2008","2007-2013","15,924,070","32,835,990","2,408,259","76,155"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2009","2007-2013","72,055,755","57,483,139","2,075,142","65,621"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2010","2007-2013","23,688,364","46,600,474","3,262,687","103,175"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2011","2007-2013","99,735,040","87,427,250","1,752,631","55,423"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2012","2007-2013","58,884,741","83,826,613","3,852,720","121,833"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2013","2007-2013","136,805,226","106,898,021","4,960,274","156,857"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2014","2007-2013","29,104,507","40,310,355","4,336,336","137,127"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2015","2007-2013","31,285,232","55,615,485","3,415,026","107,992"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2016","2007-2013","21,009,788","0","0","0"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2017","2007-2013","16,798,801","0","0","0"
"DE","DE3","DE30 Berlin","DE30","Berlin","ESF","2020","2007-2013","10,503,567","0","0","0"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2007","2007-2013","34,160,427","48,266,794","2,261,805","71,524"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2008","2007-2013","51,240,640","95,009,496","7,017,870","221,924"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2009","2007-2013","210,228,712","186,612,119","3,786,669","119,744"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2010","2007-2013","124,442,680","169,065,374","7,154,774","226,253"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2011","2007-2013","286,532,272","245,062,620","6,649,217","210,266"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2012","2007-2013","135,895,944","203,245,376","16,346,266","516,914"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2013","2007-2013","336,606,912","313,539,949","4,654,101","147,175"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2014","2007-2013","262,912,136","236,965,597","10,309,760","326,023"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2015","2007-2013","140,147,968","146,752,641","8,938,535","282,661"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2016","2007-2013","40,452,478","0","0","0"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ERDF","2018","2007-2013","21,899,801","0","0","0"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2007","2007-2013","18,090,949","27,309,807","1,127,870","35,666"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2008","2007-2013","27,136,423","52,713,031","3,129,140","98,952"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2009","2007-2013","102,423,150","82,988,688","2,377,687","75,189"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2010","2007-2013","45,216,307","73,338,386","3,440,563","108,800"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2011","2007-2013","127,995,826","139,864,340","12,838,483","405,988"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2012","2007-2013","136,606,525","158,036,491","7,429,464","234,940"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2013","2007-2013","192,294,712","163,936,128","4,309,598","136,281"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2014","2007-2013","104,836,251","106,759,578","9,312,859","294,498"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2015","2007-2013","109,465,675","97,851,947","6,159,561","194,782"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2016","2007-2013","7,520,843","0","0","0"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2018","2007-2013","18,451,133","0","0","0"
"DE","DE4","DE40 Brandenburg","DE40","Brandenburg","ESF","2020","2007-2013","12,760,603","0","0","0"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2007","2007-2013","2,840,132","3,936,917","192,270","6,080"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2008","2007-2013","4,260,199","5,878,265","283,652","8,969"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2009","2007-2013","10,545,188","16,863,506","1,107,623","35,026"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2010","2007-2013","35,087,176","32,536,101","447,212","14,142"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2011","2007-2013","25,178,142","23,334,185","323,251","10,222"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2012","2007-2013","18,015,736","16,789,540","214,956","6,797"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2013","2007-2013","13,252,873","11,253,191","1,471,524","46,533"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2014","2007-2013","0","7,039,073","1,885,187","59,614"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2015","2007-2013","0","24,375,846","1,481,548","46,850"
"DE","DE5","DE50 Bremen","DE50","Bremen","ERDF","2017","2007-2013","32,827,182","0","0","0"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2007","2007-2013","3,327,312","4,891,415","211,700","6,694"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2008","2007-2013","4,990,968","10,987,728","811,656","25,666"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2009","2007-2013","24,126,305","25,271,705","155,028","4,902"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2010","2007-2013","27,781,213","21,912,562","794,317","25,118"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2011","2007-2013","9,054,666","8,969,698","11,500","363"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2012","2007-2013","8,783,539","20,804,250","1,791,115","56,640"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2013","2007-2013","44,790,956","35,869,541","1,399,429","44,253"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2014","2007-2013","14,064,593","16,856,524","1,501,121","47,469"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2015","2007-2013","0","18,938,253","1,169,941","36,996"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2018","2007-2013","23,535,516","0","0","0"
"DE","DE5","DE50 Bremen","DE50","Bremen","ESF","2020","2007-2013","4,046,608","0","0","0"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2007","2007-2013","705,375","1,226,242","45,124","1,426"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2008","2007-2013","1,058,063","971,252","7,520","237"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2009","2007-2013","881,719","1,396,211","536,309","16,959"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2010","2007-2013","1,386,210","3,656,148","403,977","12,774"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2011","2007-2013","5,616,339","4,351,530","706,377","22,337"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2012","2007-2013","1,321,602","4,074,027","531,259","16,799"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2013","2007-2013","5,564,042","6,645,012","392,823","12,422"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2014","2007-2013","8,450,824","7,407,777","856,257","27,077"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2015","2007-2013","4,361,575","4,892,765","410,987","12,996"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2016","2007-2013","3,417,881","0","0","0"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ERDF","2017","2007-2013","1,857,334","0","0","0"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2007","2007-2013","3,279,635","4,740,558","211,987","6,703"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2008","2007-2013","4,919,452","8,396,474","504,534","15,954"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2009","2007-2013","16,627,834","17,942,864","190,817","6,034"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2010","2007-2013","21,056,010","21,471,716","60,321","1,907"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2011","2007-2013","22,455,839","18,244,375","611,105","19,324"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2012","2007-2013","8,274,324","19,808,322","2,424,823","76,679"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2013","2007-2013","41,279,297","38,127,442","1,354,282","42,826"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2014","2007-2013","34,915,721","26,892,080","1,259,204","39,819"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2015","2007-2013","1,048,116","6,665,812","408,575","12,920"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2017","2007-2013","4,557,644","0","0","0"
"DE","DE6","DE60 Hamburg","DE60","Hamburg","ESF","2020","2007-2013","3,875,768","0","0","0"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2007","2007-2013","1,358,655","1,823,184","95,787","3,029"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2008","2007-2013","2,037,983","3,087,999","216,517","6,846"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2009","2007-2013","6,644,619","8,176,646","315,909","9,989"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2010","2007-2013","13,365,939","13,288,288","16,011","506"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2011","2007-2013","13,025,272","11,008,200","415,927","13,152"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2012","2007-2013","4,175,966","5,581,337","289,792","9,164"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2013","2007-2013","10,341,617","9,522,161","168,974","5,343"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2014","2007-2013","6,746,497","7,541,932","164,021","5,186"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2015","2007-2013","6,839,596","7,903,033","481,115","15,214"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ERDF","2017","2007-2013","3,396,639","0","0","0"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2007","2007-2013","3,415,340","4,271,222","264,540","8,365"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2008","2007-2013","5,123,010","8,372,940","1,004,505","31,765"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2009","2007-2013","24,575,944","25,119,429","167,983","5,312"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2010","2007-2013","27,829,055","27,975,366","45,222","1,430"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2011","2007-2013","28,704,822","28,056,800","200,293","6,333"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2012","2007-2013","24,825,992","26,154,417","410,596","12,984"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2013","2007-2013","32,777,478","29,427,220","1,035,515","32,745"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2014","2007-2013","12,724,015","12,081,206","198,682","6,282"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2015","2007-2013","0","7,393,439","458,356","14,494"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2017","2007-2013","4,279,606","0","0","0"
"DE","DE7","DE71 Darmstadt","DE71","Darmstadt","ESF","2020","2007-2013","4,596,777","0","0","0"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2007","2007-2013","1,277,110","1,713,759","90,038","2,847"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2008","2007-2013","1,915,666","2,902,661","203,522","6,435"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2009","2007-2013","6,245,816","7,685,894","296,949","9,390"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2010","2007-2013","12,563,732","12,490,742","15,050","475"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2011","2007-2013","12,243,510","10,347,500","390,964","12,363"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2012","2007-2013","3,925,329","5,246,351","272,399","8,614"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2013","2007-2013","9,720,925","8,950,652","158,833","5,022"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2014","2007-2013","6,341,580","7,089,274","154,177","4,875"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2015","2007-2013","6,429,091","7,428,702","452,239","14,301"
"DE","DE7","DE72 Gießen","DE72","Gießen","ERDF","2017","2007-2013","3,192,777","0","0","0"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2007","2007-2013","2,005,493","2,514,750","154,781","4,894"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2008","2007-2013","3,008,239","4,919,669","580,950","18,371"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2009","2007-2013","14,299,274","14,628,153","99,957","3,160"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2010","2007-2013","16,241,995","16,325,154","25,275","799"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2011","2007-2013","16,733,227","16,355,449","114,819","3,630"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2012","2007-2013","14,501,651","15,341,895","255,379","8,075"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2013","2007-2013","19,465,069","17,465,128","607,851","19,221"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2014","2007-2013","7,651,194","7,228,073","128,601","4,066"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2015","2007-2013","0","4,279,642","265,070","8,382"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2017","2007-2013","2,452,868","0","0","0"
"DE","DE7","DE72 Gießen","DE72","Gießen","ESF","2020","2007-2013","2,698,904","0","0","0"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2007","2007-2013","2,633,317","3,533,656","185,653","5,870"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2008","2007-2013","3,949,975","5,985,093","419,649","13,270"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2009","2007-2013","12,878,456","15,847,798","612,289","19,362"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2010","2007-2013","25,905,572","25,755,072","31,033","981"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2011","2007-2013","25,245,298","21,335,854","806,141","25,492"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2012","2007-2013","8,093,767","10,817,626","561,670","17,761"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2013","2007-2013","20,043,898","18,455,646","327,503","10,356"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2014","2007-2013","13,075,914","14,617,609","317,903","10,052"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2015","2007-2013","13,256,354","15,317,485","932,486","29,487"
"DE","DE7","DE73 Kassel","DE73","Kassel","ERDF","2017","2007-2013","6,583,293","0","0","0"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2007","2007-2013","2,122,955","2,661,177","163,918","5,183"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2008","2007-2013","3,184,432","5,207,450","616,120","19,483"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2009","2007-2013","15,153,772","15,500,648","105,642","3,340"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2010","2007-2013","17,206,089","17,294,480","26,919","851"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2011","2007-2013","17,729,061","17,328,792","121,903","3,854"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2012","2007-2013","15,360,840","16,242,461","268,502","8,490"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2013","2007-2013","20,577,020","18,464,167","643,480","20,348"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2014","2007-2013","8,076,163","7,634,209","134,599","4,256"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2015","2007-2013","0","4,538,255","281,120","8,889"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2017","2007-2013","2,604,285","0","0","0"
"DE","DE7","DE73 Kassel","DE73","Kassel","ESF","2020","2007-2013","2,857,022","0","0","0"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2007","2007-2013","30,730,388","39,129,740","2,323,037","73,460"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2008","2007-2013","46,095,580","116,569,103","19,491,104","616,362"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2009","2007-2013","432,853,696","360,469,439","20,019,562","633,074"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2010","2007-2013","35,609,492","78,202,006","11,779,958","372,514"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2011","2007-2013","269,356,864","259,810,715","2,640,211","83,490"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2012","2007-2013","216,967,680","217,076,091","29,983","948"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2013","2007-2013","217,562,640","186,904,724","8,479,164","268,134"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2014","2007-2013","49,312,252","83,699,781","9,510,676","300,754"
"DE","DE8","DE80 Mecklenburg-Vorpommern","DE80","Mecklenburg-Vorpommern","ERDF","2015","2007-2013","24,686,408","194,657,717","11,995,822","379,341"
