"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Canada","CAN","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.52206395102236","-5.02783663663321","-5.00476034051746","-5.50253869620916","-4.69827216113701","-3.97921649405198","-2.37278358380804","0.39751018585393","0.670253971392999","0.965059622964986","2.19246100809809","1.6407536685204","1.47509355467556","1.10596441340132","1.49185011274784","0.743050128273399","1.53203249555318","1.78676013843287","0.777651716313426","-1.2041997436573","-2.22136723715912","-0.911072492915979","-0.516854977958138","-0.0719674448508055","0.948871044469965","0.998722896723441","0.412730871331151","0.439587955196598","0.890962538332993","0.238247240295596","-9.53931636017772","-2.40861514290875","0.561814699713077","0.800767602537315","-0.828162949051215",
"Central Europe and the Baltics","CEB","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.31316131675489","-4.55959044609335","-3.76764716953547","-3.16082163045442","-3.29084156023379","-2.94788095365257","-3.5667423050034","-4.05759897850461","-4.22344630825466","-4.50476296853494","-3.43185520227609","-2.88241302250744","-2.7121396020526","-1.80175725028708","-2.93205259844719","-6.08238584584462","-5.50402089890025","-4.2488694807626","-3.30379824941795","-3.49387827680583","-3.04294605664042","-1.98358463689836","-1.86036099557583","-1.10394555846641","-0.438792462541064","-0.931920427264429","-6.97785802577918","-4.33774492563184","-3.79358992023472","","",
"Switzerland","CHE","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","1.34096547111979","1.18355375534082","1.25729600525142","0.0763369633571392","-0.19805575732283","-0.539304899472372","0.0973329226248541","-0.415880295443036","0.0345717184187681","0.639085603756757","0.306114744778758","0.196568175648933","0.316112220024743","","","","","","0.605284136441445","-0.3950804703976","-1.28498832044953","-2.10928148082114","-1.75270882077453","-1.12176512223795","-1.36408463193961","-1.64430991986457","-0.934323122185446","-1.81541839215743","0.0225390824479681","0.124108852451169","-1.75121131238448","-0.784190279958091","-0.930574003093343","-0.466338485184501","0.354880701649121","0.629043062565377","1.21507544067818","0.160724238555726","0.238263278898931","0.496244544188108","0.515786746162258","0.454493269604395","0.324013064053407","0.570206504694741","0.164707843948354","0.887313575343867","0.862510071010443","0.936282213106685","-2.33931866892146","-0.678018183063219","0.543917776031658","0.145956425190205","",
"Channel Islands","CHI","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","-11.9418172421237","-5.66839605447711","-4.37364746327047","0.782044832983131","1.66696689727684","-0.191948114953604","0.459190048553812","5.05367453113759","5.70943061105958","3.23680363664351","-3.72093199157151","-4.00263680403331","-3.55320123146259","-1.87344785440953","-1.30555251238717","0.519259249219754","-0.571225805360363","0.489530995826941","0.322630947798966","1.18891402434511","2.00871139995541","1.63456079384142","1.41193098883851","2.08466052977018","1.98664180002043","1.84613535533896","0.400433275660356","-1.29388169259378","-0.63266566558493","-0.512562970138886","-1.18693435162141","-0.43569299475668","2.06064525156146","4.41228406590638","7.33657876746517","8.37523724038668","4.51065606515382","-4.24188446241115","-0.424929387598192","1.29024479364727","0.541407106942835","-0.605378261875088","-1.56083895943885","-2.14568328960442","-2.73388798624091","-2.55814767454965","-1.7258596181872","-2.84519500863434","-7.21904641164918","-7.72312323783927","1.13200004002418","-2.39074850027879","",
"China","CHN","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.58229932668928","-0.910629225678182","-0.942110957994383","-0.254095008232203","0.00944386580704215","0.228371841631444","1.17339516526045","-0.46235498995938","-2.38915293632125","-2.07565718727491","-1.65405857054842","-1.34771878686149","-2.42681239141979","-3.2454466398819","-3.48307773325613","-3.31011549239929","-2.6049166911198","-5.85448737519868","-5.4486863849521","-7.17873716123988","-5.4909246151662","",
"Cameroon","CMR","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.58577904701397","-4.54403921011233","-1.87055991134991","-1.15187751999714","-1.97726740735929","0.207813412660078","","","1.27089896441116","0.107607575343327","","","","","","","","","","","","","-1.53773564942867","-2.88389988494415","-2.81808153843046","-2.33995926373635","-5.16903255452511","-3.2799218925364","-2.12849835423409","-3.27178564155196","-3.26897209970451","-2.75198760928307","","","",
"Congo, Dem. Rep.","COD","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.65811143469437","-12.7866666666666","-13.6822787193974","-13.3647746409113","-1.52485601195932","0.020180524885362","-0.322469283333424","-0.786375009829688","-2.84033877056165","-5.58044181110368","-0.936468855072738","-0.0137633410434195","0.531207561195243","-0.336707751796375","-0.638433892757705","-0.603873206310684","-0.860977755293001","-0.639010503513093","-0.0628194569753523","0.259176484781019","2.32286177285379","","0.617726993097372","-0.95992572503403","0.0995667741363012","-0.679165001525399","-1.28652566296533","0.115722284003937","-0.716436655738122","-0.735658424160254","-1.15219024534372","-0.247617391892401","-2.21435393758568","","",
"Congo, Rep.","COG","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.766489283796319","-5.36842605349423","5.45262821143813","-2.55305917232674","9.22615760242583","17.5289452973184","11.3146091845799","27.8814366193551","7.40099510059911","36.4106926317961","16.0474072243628","4.93582744040115","6.99202441229504","-4.13742378695341","-8.69549641265152","-5.92933605727557","-5.26863759689717","4.96269895253197","5.20643978483016","-5.68678597494765","1.30654923952416","","","",
